codigo,descripcion,familia,desc_familia,grupo_articulo,categoria,color,tipo,unidad,activo
7700149598071,Torn Hex Brida M8x20x8.8 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598088,Torn Hex Brida M8x45 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598095,Torn Ave Hex M12x18x10.9 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598101,Clip Expansion 900DS Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598118,Buje Soporte Motor 900DS Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598125,Cbta Inferior Stop 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598132,Conector Regulador 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598149,Tapa Central Tanque 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598156,Spte Tapa Tanq Izq 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598163,Spte Tapa Tanq Der 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598194,Guardabarro Del Sup 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598217,Kit Herramientas 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598224,Retrovisor Izquierdo 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598231,Retrovisor Derecho 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598248,Espuma Tapa Tanq 1 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598255,Espuma Tapa Tanq 2 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598262,Fieltro 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598279,Calco Tension Cadena 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598293,Cbta Velocimetro Der 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598309,Tapa Lateral Derecha 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598316,Soporte Tapa Lat Der 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598323,Cupula Izquierda 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598330,Cupula Derecha 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598361,Cupula 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598385,Cbta Velocimetro Izq 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598392,Torn Hex Brida M6x45 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598408,Spte Handsaver Izq 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598415,Spte Handsaver Der 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598422,Carenaje Izq 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598439,Carenaje Der 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598446,Pechera 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598484,Tubo Desfogue 5x9 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598491,Arandela Galv 9.5x6.5x12 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598507,Arandela Galv 9x3.8x16.3 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598514,Buje Tope Elastico 900DS Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598521,Pasador Bisagra 2.5x25 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598538,Tubo Canist-CajaFiltr 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598545,Tubo Refrigerante 24x32x430 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598552,Tubo Refrigerante 24x32x185 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598569,Emblema Guardapierna 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598576,Tubo Refrig Radiad-Motor 2 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598583,Arandela Plana 12x14x1.2 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598590,Tubo Refrigerante 6x10 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598606,Tubo Gasolina 867 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598613,Union Tubo 17x12x45 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598620,Torn Brida 9x6x10 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598637,Buje Guardabarro 9x6.5x7 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598644,Buje 18x8.2x5 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598651,Motor 900DS VIN Mp,1631000002,Materia Prima Motor,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598668,Tubo Refrig Radiad-Motor 1 Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598675,Torn Cabeza Redonda M3x6 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598682,Buje Amortiguador 19x12x14 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598699,Torn Hex Brida M10x20 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598705,Torn Hex Socket M5x16 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598712,Torn Eje Rueda Del 900DS Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598729,Torn Hex Socket M24x2x58 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598736,Torn Hex Socket M24x2x65 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598743,Tornillo Tijera M20x1.5 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598750,Arandela Eje Rueda Tras Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598767,Torn Cabeza Redonda M4x30 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598774,Arandela Plana 8.5x28x2 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598781,Torn Autorroscante 2.5x10 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598798,Tuerca Ciega M6 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598804,Tuer Hex Brida M24x2 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598811,Tuer Hex Brida M7x8 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598828,Tuerca Hex M8 900DS Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598842,Tuerca Hex Brida M12x10 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598859,Calco Info Tecnica 900DS Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149598866,Torn Hex M12x75 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149621342,Manual Prop Gar DSX900 3*1 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149629133,ECU Control DS900X Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149629140,Curva mofle DS900X Mp,1631000000,Ckd,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149629157,Tuerca hexagonal DS900X Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO MATE,CRUDO,UND,True
7700149698054,Calco Linea Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698061,Calco Linea Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698078,Calco Cola Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698085,Calco Cola Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698092,Calco Tanq Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698108,Calco Tanq Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698115,Calco VOGE Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698122,Calco VOGE Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698139,Calco DS Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698146,Calco DS Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698153,Calco Comp DS Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698160,Calco Comp DS Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698177,Calco 900 Izq DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149698184,Calco 900 Der DS900X MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149717274,Calco Info Moto DS900X E5 MP,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149293839,Calco Tras N Mt Nkd 125 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149293846,Calco Lat Izq Mate NKD Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149293853,Calco Lat Der N Mt NKD125 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149293860,Calco Tanq Izq N Mt Nkd 125 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149293877,Calco Tanq Der N Mt Nkd 125 Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149320672,Calco Rin Gris NKD Mp,1632000000,Integracion Nacional,203002,Integración Nacional,NEGRO MATE,CRUDO,UND,True
7700149363648,Calco Guardab Del Izq HY Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149363655,Calco Guardab Del Der HY Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149455725,Caucho Campana HY450 Mp,1631000009,Partes Pequeñas,203002,Ckd,NEGRO,CRUDO,UND,True
7700149463423,Rueda Tras Dor V2 HY450 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149463430,Rueda Del Dor V2 HY450 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149688079,Porta Sprocket HY450 V2 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149689892,Barra Lat Der Dorada HY450 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149689908,Barra Lat Izq Dorada HY450 Mp,1631000000,Ckd,203002,Ckd,NEGRO,CRUDO,UND,True
7700149197700,Tuerca Direccion 300AC Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211857,Guardpolvo Chasis 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211864,Tijera 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211871,Amortiguadr Tras Izq Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211901,Suspnsion Del Der 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211918,Suspnsion Del Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211925,Arndela Direccion 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211932,Abrazad Manubrio 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211949,Horqulla Superior 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211956,Spte Motor 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211963,Radiador Derecho 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211970,Spte Sistma Elect 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211987,Posapie Del Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149211994,Spte Unidad CDI 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212007,Platina Motor Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212014,Spte Sistema ABS 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212021,Mang Frno ABS Tras 2 Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212038,Mang Frno ABS Tras 1 Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212045,Mang Freno ABS Del 2 Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212052,Mang Freno ABS Del 1 Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212069,Spte Bomba Freno 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212076,Caliper Tras 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212083,Disco Freno Tras 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212090,Spte Proteccion Motor Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212106,Platina Seguro 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212137,Tap Lat Izq Decor 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212151,Tablero Guardab Tras Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212168,Guardab Trasero 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212175,Guardab Interno Tras Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212182,Guardabarro Tras 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212199,Spte Guardab Tras 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212205,Spte Guardabo Del 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212212,Deslizador Cadena 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212229,Cable Sillin 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212236,Tensor Cadena 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212250,Cable Clutch 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212274,Manubrio 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212281,Tope Posapies 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212298,Switch Gato Lat 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212304,Posapie Tras Der 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212311,Posapie Tras Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212328,Resorte Base 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212335,Posapie Del Der 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212342,Cilindro Maestro 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212366,Tubo Admision 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212373,Sistema ABS 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212397,Caja Bateria 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212403,Bateria 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212410,Spte Regulador 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212427,Relay Arranque 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212434,Cauch Desliz Caden 300Rlly Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212441,Guia Cadena 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212458,Cadena 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212472,Leva Clutch Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212496,Comando Der 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212502,Filtro Gas-Aceite 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212519,Filtro Aire Cto 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212526,Canister 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212533,Cbta Inyect Comb 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212540,Cuerp Aceleracion 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212564,ECU 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212571,Cable Acelerador 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212588,Caucho Tanq Comb 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212601,Radiador Izquierdo 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212618,Tubo Escape 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212625,Caucho Tanque 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212632,Cbta Tanq Int Der 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212649,Resort Pedal Freno Tras Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212656,Pedal Freno Tras 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212663,Pin Freno 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212670,Tornillo Sprocket 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212687,Sprocket 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212694,Rueda Trasera 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212700,Rueda Delantera 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212717,Caucho Spte Farola 300Rlly Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212731,Comando Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212748,Caucho Amortig 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212755,Caliper Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212762,Direcc Del Der 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212779,Direcc Del Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212786,Stop 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212793,Spte Farola 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212816,Pito 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212823,Spte Flasher 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212830,Reflectivo Tras 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212847,Reflectivo Izq 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212854,Controlador Luces 300Rally Mp,1631000000,Ckd,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212892,Arandela Buje 18X9X6.3X23 Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212908,Eje 12X110 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212915,Eje 17X270 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212922,Eje 14X290 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212939,Eje 15X231 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212946,Eje Motor 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212953,Buje 22X18.5 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212960,Buje 14X34 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212977,Buje 22X21.2 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212984,Buje 22X31 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149212991,Eje 10X120 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213004,Buje 28X22.5 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213011,Eje 12X90 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213028,Mang Agua 25X186 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213035,Mang Agua 25X263 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213042,Mang Agua 25X152 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213059,Mang Agua 9x320 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213066,Mang Gas 14x33x66x84 Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213073,Mang Gas 14x35x48x41 Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213080,Pasador 8x40 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213103,Arandela Buje 18X9X6.3X6 Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213127,Cbta Tanq Int Izq 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213134,Buje M17 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213141,Abrazadera Tubo 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
7700149213172,Horquilla Inferio 300Rally Mp,1631000009,Partes Pequeñas,203002,Ckd,GRIS NEGRO,CRUDO,UND,True
